"Data Source","World Development Indicators",

"Last Updated Date","2015-11-12",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Iceland","ISL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","91.75141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","96.46054","","","","","","","","","","","","","","","","","","","","98.416618347168","","","","","","","","","","","","99.0705184936523","","",
"Jamaica","JAM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.9201202392578","","","","","","","","","","","","","","87.9032669067383","","",
"Jordan","JOR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","66.79681","","","","","","","","","","","","","","","","","","","","","","","","89.8923263549805","","91.1307525634766","","92.199577331543","","","92.5510406494141","95.9044494628906","97.8903198242188","","","",
"Japan","JPN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.52938","","","","","","","","","","99.5126571655273","","","","","","","","","","99.7324142456055","","","","","","",
"Kenya","KEN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.2290725708008","","","","","","","72.1570281982422","","","","","","","","",
"Kyrgyz Republic","KGZ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7016143798828","","","","","","","","","","99.2414016723633","","","","","","",
"Cambodia","KHM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.33503","","","","","","73.6099548339844","","","","77.586540222168","73.9000244140625","","","","","","",
"Kiribati","KIR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","KSV","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","59.56439","","","","","67.51765","","","","","74.49087","","","","","","","","","","78.3955","","","","","","","","","","93.2744674682617","93.2821197509766","93.6641845703125","93.9062042236328","","","","95.5131759643555","95.5858154296875","","",
"Latin America & Caribbean (developing only)","LAC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.2159982940431","","","","","","","","","","88.6331156593772","","","","","","","","","","91.5076667023648","","","","","",
"Lao PDR","LAO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.25133","","","","","69.583122253418","68.7343978881836","","","","72.702262878418","","","","","","","","","","",
"Lebanon","LBN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6124420166016","","","","","","","","",
"Liberia","LBR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","32.10677","","","","","","","","","","42.66605","","","","","","","","","","43.1083717346191","","","42.9410858154297","","","","","","","","",
"Libya","LBY","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","60.16439","","","","","","","","","","75.80791","","","","","","","","","","85.4168167114258","","","","","","","","","90.2581329345703","","",
"St. Lucia","LCA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (all income levels)","LCN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.7014412080705","","","","","","","","","","89.7596172141145","","","","","","","","","","92.3495260658785","","","","","",
"Least developed countries: UN classification","LDC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.8784835963102","","","","","","","","","","53.5154466664931","","","","","","","","","","60.0899921340231","","","","","",
"Low income","LIC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0217405650649","","","","","","","","","","53.7614932417679","","","","","","","","","","57.4961345714494","","","","","",
"Liechtenstein","LIE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","86.77792","","","","","","","","","","","","","","","","","","","","90.6827545166016","","","","","90.8088226318359","","90.5579528808594","","91.1813583374023","","","","","",
"Lower middle income","LMC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.507343439199","","","","","","","","","","67.1709585854129","","","","","","","","","","73.2588783310322","","","","","",
"Low & middle income","LMY","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0768962013038","","","","","","","","","","76.7560285665987","","","","","","","","","","81.409040046594","","","","","",
"Lesotho","LSO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.2544326782227","","","","","","","","","75.8002014160156","","","","","","",
"Lithuania","LTU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.44127","","","","","","","","","","","","99.645751953125","","","","","","","","","","99.8155975341797","","","","",
"Luxembourg","LUX","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4523","","","","","","","","","","","99.7465667724609","","","","","","","","","","","99.8959045410156","","","","",
"Macao SAR, China","MAC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","90.37818","","","","","","","","","","","","","","","","","","","","91.2953720092773","","","","","93.499755859375","","","","","95.6400375366211","","","","",
"St. Martin (French part)","MAF","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","30.2578","","","","","","","","","","","","41.5941","","","","","","","","","","52.3062591552734","","","","55.1479187011719","56.0836715698242","","67.0841598510742","","","","",
"Monaco","MCO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.37755","","","","","","","","","","","96.6537933349609","","","","","","","","","","","","","99.1670608520508","","",
"Madagascar","MDG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.6861724853516","","","","","","","","","64.4809036254883","","","","","","",
"Maldives","MDV","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","82.29996","","","","","","","","92.23005","","","","","96.01826","","","","","96.32649","","","","","96.3264923095703","","","","","","98.3978958129883","","","","","","","","","",
"Middle East & North Africa (all income levels)","MEA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.4482482419862","","","","","","","","","","70.3723400909996","","","","","","","","","","80.2599435219726","","","","","",
"Mexico","MEX","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","82.98924","","","","","","","","","","87.55615","","","","","","","","","","90.5356216430664","","90.274658203125","","90.953742980957","91.6302642822266","91.7345199584961","92.7951736450195","92.9255981445313","93.4418792724609","93.0689392089844","93.5199813842773","94.228401184082","93.9628448486328","","",
"Marshall Islands","MHL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.6918365981179","","","","","","","","","","78.6269234786288","","","","","","","","","","83.4387666647844","","","","","",
"Macedonia, FYR","MKD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.05875","","","","","","","","96.1289291381836","","","","","","","","","","","97.6346664428711","","",
"Mali","MLI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","9.43381","","","","","","","","","","","","","","","","","","","","","","19.04497","","","","","24","","","26.1765537261963","","","","31.0997543334961","33.5609397888184","","","","",
"Malta","MLT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","87.98217","","","","","","","","","","87.8687","","","","","","","","","","92.3630905151367","","","","","","93.3073577880859","","","","",
"Myanmar","MMR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","78.57041","","","","","","","","","","","","","","","","","89.941764831543","","","","","","","","","","","","","92.7852401733398","","",
"Middle East & North Africa (developing only)","MNA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0052856017345","","","","","","","","","","68.0458212816116","","","","","","","","","","77.9381233168013","","","","","",
"Montenegro","MNE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4422073364258","","","","",
"Mongolia","MNG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7688522338867","","","","","","","","","","98.2570037841797","","","","","",
"Northern Mariana Islands","MNP","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","27.10178","","","","","","","","","","","","","","","","","38.70788","","","","","","48.1588401794434","","","","","","50.583812713623","","","","","","",
"Mauritania","MRT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2076797485352","","","","","","","45.5037841796875","","","","","","","","",
"Mauritius","MUS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.86866","","","","","","","","","","84.3030853271484","","","","","","","","","","","89.2498321533203","","","","",
"Malawi","MWI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.53666","","","","","","","","","","","64.13425","","","","","","","","","","","","61.3097229003906","","","","","",
"Malaysia","MYS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","69.51633","","","","","","","","","","","82.91537","","","","","","","","","88.6877593994141","","","","","","","","","","93.1178817749023","","","","","",
"North America","NAC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.81658","","","","","","","","","","85.0412826538086","","","","","","76.4865951538086","","","","","","","","",
"New Caledonia","NCL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","91.30037","","","","","","","","","","","","","93.08063","","","","","","","96.13792","","","","","","","","","","","","","","","","","96.6716918945313","","",
"Niger","NER","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3760375976563","","","","28.6724224090576","","","","","","","15.4566974639893","","","",
"Nigeria","NGA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.44675","","","","","","","","","","","","54.7731781005859","","","","","51.0776596069336","","","","","","","",
"Nicaragua","NIC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6771240234375","","","","78.0029830932617","","","","","","","","","","",
"Netherlands","NLD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income: nonOECD","NOC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.831626051238","","","","","","","","","","96.5382467735018","","","","","","","","","","97.8838993704454","","","","","",
"Norway","NOR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","20.57367","","","","","","","","","","32.97559","","","","","","","","","","48.6089706420898","","","","","","","","","","59.6272506713867","","","","",
"New Zealand","NZL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income: OECD","OEC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.2667475308921","","","","","",
"Oman","OMN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.3633117675781","","","","","86.6211395263672","","86.9389953613281","","","","91.981201171875","",
"Other small states","OSS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.25030161205","","","","","","","","","","73.1472393249264","","","","","","","","","","75.3942460570198","","","","","",
"Pakistan","PAK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","25.72519","","","","","","","","","","","","","","","","","42.69931","","","","","","","49.8736457824707","54.1512107849121","","55.5263671875","54.892635345459","55.3751907348633","54.7380180358887","56.7643432617188","","","",
"Panama","PAN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","88.07174","","","","","","","","","","88.77986","","","","","","","","","","91.8996124267578","","","","","","","","","","94.094123840332","","","","","",
"Peru","PER","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","81.91846","","","","","","","","","","","","87.15063","","","","","","","","","","","87.6698455810547","87.9086761474609","88.6993408203125","89.5908126831055","","","","","93.8417282104492","","","",
"Philippines","PHL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","83.31723","","","","","","","","","","93.5739","","","","","","","","","","92.6000671386719","","","92.590690612793","","","","","95.4200973510742","","","","","","","",
"Palau","PLW","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","91.92142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5239639282227","","",
"Papua New Guinea","PNG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.3432540893555","","","","","","","","","","","","","63.3377494812012","","",
"Poland","POL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","98.74274","","","","","","","","","","","","","","","","99.4028","","","","","","","","","","99.6179428100586","","","","","","","","","99.7624893188477","","",
"Puerto Rico","PRI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","86.74606","","","","","","","","","","89.6225","","","","","","","","","","","","","","90.5293426513672","","","","","","91.9652328491211","","","","","",
"Korea, Dem. Rep.","PRK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9982604980469","","","","","","","",
"Portugal","PRT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","79.43561","","","","","","","","","","87.94785","","","","","","","","","","","","","","","","","","","","94.47705078125","","","","",
"Paraguay","PRY","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","78.45861","","","","","","","","","","90.27183","","","","","","","","","","","","","","","94.558219909668","93.2920837402344","93.7542343139648","93.8709182739258","","","","94.6167221069336","",
"Pacific island small states","PSS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.4053098741664","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","75.63504","","","","","","","","","","","83.26215","","","","","","","88.9623870849609","","","93.0827407836914","93.9897308349609","94.7242889404297","96.2837371826172","96.406867980957","96.678596496582","97.4778518676758","97.7466888427734","",
"Romania","ROU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.70998","","","","","","","","","","97.2975845336914","","","","","","","","","98.6042861938477","","","","",
"Russian Federation","RUS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.98605","","","","","","","","","","","","","99.4409713745117","","","","","","","","99.6842651367188","","","","","",
"Rwanda","RWA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","38.24342","","","","","","","","","","","","","57.85349","","","","","","","","","64.8885955810547","","","","","","","","","","65.8522720336914","","68.3310317993164","","","",
"South Asia","SAS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.4764094980535","","","","","","","","","","58.0238601412256","","","","","","","","","","66.7269312385357","","","","","",
"Saudi Arabia","SAU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.82165","","","","","","","","79.350944519043","","","","82.8577423095703","","","","","","","","","94.4263458251953","","",
"Sudan","SDN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.345874786377","","","","","","","","","","","","","74.2725601196289","","",
"Senegal","SEN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.86885","","","","","","","","","","","","","","39.2752456665039","","","","41.8911514282227","","","49.695125579834","","52.0519599914551","","42.8175010681152","","",
"Singapore","SGP","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","82.90605","","","","","","","","","","89.09599","","","","","","","","","","92.5494003295898","","","","","","","","","","95.8573303222656","96.176155090332","96.3659820556641","96.5401458740234","","",
"Solomon Islands","SLB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.5999984741211","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.826789855957","","","","","","","","","45.6500701904297","","",
"El Salvador","SLV","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.14317","","","","","","","","","","","","80.7783584594727","","83.559455871582","82.0286331176758","83.951301574707","84.1028900146484","84.4927215576172","85.4939880371094","","86.767578125","","",
"San Marino","SMR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9624099731445","","","","",
"Sub-Saharan Africa (developing only)","SSA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.5192021377034","","","","","","","","","","57.0070917806164","","","","","","","","","","60.3271784225235","","","","","",
"South Sudan","SSD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.83127784729","","","","","","","",
"Sub-Saharan Africa (all income levels)","SSF","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.5532333780832","","","","","","","","","","57.0366136759793","","","","","","","","","","60.36474501079","","","","","",
"Small states","SST","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.8644138154879","","","","","","","","","","78.4515669867345","","","","","","","","","","80.8896065351268","","","","","",
"Sao Tome and Principe","STP","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","57.32426","","","","","","","","","","73.24242","","","","","","","","","","84.9085159301758","","","","","","","69.5363845825195","","","","","","","",
"Suriname","SUR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5980606079102","","","","94.6209411621094","","94.6757507324219","","","","","",
"Slovak Republic","SVK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.52451","","","","","","","","","","","","","99.6517868041992","","","","","","","","","99.7059631347656","","",
"Sweden","SWE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Swaziland","SWZ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","55.32504","","","","","","","","","","67.23938","","","","","","","","","","","","","","81.6607055664063","","","","","","","","","","83.0982894897461","","","","","",
"Sint Maarten (Dutch part)","SXM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
