"Data Source","World Development Indicators",

"Last Updated Date","2015-11-12",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Spain","ESP","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","11.1000003814697","13.6999998092651","15.5","16.8999996185303","19.6000003814697","21","20.6000003814697","19.8999996185303","18.8999996185303","17","16","16.1000003814697","18.1000003814697","22.3999996185303","23.8999996185303","22.7000007629395","22","20.6000003814697","18.6000003814697","15.6000003814697","13.8999996185303","10.5","11.5","11.5","11","9.10000038146973","8.5","8.19999980926514","11.3000001907349","17.8999996185303","19.8999996185303","21.3999996185303","24.7999992370605","26.1000003814697","","",
"Estonia","EST","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.600000023841858","0.600000023841858","1.5","3.70000004768372","6.59999990463257","7.59999990463257","9.69999980926514","9.89999961853027","10.3691759109497","9.50975513458252","11.5730819702148","13.359751701355","13.1344537734985","10.0260982513428","11.2875661849976","10.2477645874023","8.03310489654541","5.91472244262695","4.59196472167969","5.45489692687988","13.5482273101807","16.7072124481201","12.3276643753052","10.0211400985718","8.63071918487549","","",
"Ethiopia","ETH","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","1.20000004768372","","","","","","","1.29999995231628","","","3.09999990463257","","","","","8.19999980926514","","","","","23.1000003814697","5.40000009536743","17","","","20.4400005340576","18.8799991607666","17.9599990844727","17.5499992370605","4.46000003814697","","",
"European Union","EUU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.18582614299971","9.50962948604253","10.9793905945163","11.2764944535142","10.7277419674874","10.6723448030781","10.3255815576455","9.78249031464567","9.5262512048086","9.19042647596245","8.64905842768367","9.04356472735143","9.02113523044629","9.15183196506693","8.92405846284872","8.21306858382352","7.15547081571146","6.94704583547317","8.9321309502265","9.59182883778212","9.58015548300405","10.4648630659608","10.8273537561209","","",
"Fragile and conflict affected situations","FCS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","4.69999980926514","4.90000009536743","5.40000009536743","5.5","5.19999980926514","5.09999990463257","5.30000019073486","5.19999980926514","4.5","3.20000004768372","3.09999990463257","6.5","11.6000003814697","16.2000007629395","16.3999996185303","15.3000001907349","14.3999996185303","12.6000003814697","11.3999996185303","10.1000003814697","9.69999980926514","9.10000038146973","9","9","8.80000019073486","8.39999961853027","7.59999990463257","6.80000019073486","6.30000019073486","8.19999980926514","8.39999961853027","7.69999980926514","7.59999990463257","8.19999980926514","","",
"Fiji","FJI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","6.40000009536743","7.5","7.5","8.10000038146973","7.5","9.30000019073486","9.39999961853027","6.09999990463257","6.40000009536743","5.90000009536743","5.40000009536743","5.90000009536743","5.69999980926514","5.40000009536743","5.80000019073486","","","","","","","8.5","4.69999980926514","4.59999990463257","","8.60000038146973","9","8.69999980926514","6.92000007629395","","","","","",
"France","FRA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","6.40000009536743","7.40000009536743","8.10000038146973","7.91947841644287","9.53288650512695","10.2583894729614","10.2316122055054","10.7361478805542","10.18381690979","9.62234592437744","9.35998058319092","9.13409900665283","10.2052183151245","11.3212690353394","12.592830657959","11.8355531692505","12.3672924041748","12.5661973953247","12.0748910903931","11.9807605743408","10.2172451019287","8.61040496826172","8.70165729522705","8.57810306549072","9.20657730102539","8.88100719451904","8.82969856262207","8.00396060943604","7.3861927986145","9.1224308013916","9.27620029449463","9.167799949646","9.82859992980957","9.85579967498779","","",
"Faeroe Islands","FRO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.20000004768372","1.79999995231628","1.73000001907349","2.35999989509583","3.94000005722046","6.3899998664856","5.28999996185303","3.02999997138977","4.03000020980835","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7999992370605","","","","","","","","","","","","","","","","","20.3899993896484","","","","","",
"United Kingdom","GBR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","11.8000001907349","11.3000001907349","11.1999998092651","10.8000001907349","8.80000019073486","7.19999980926514","6.80000019073486","8.39999961853027","9.69999980926514","10.3000001907349","9.60000038146973","8.60000038146973","8.10000038146973","7","6.09999990463257","5.90000009536743","5.5","4.69999980926514","5.09999990463257","4.80000019073486","4.59999990463257","4.69999980926514","5.40000009536743","5.30000019073486","5.30000019073486","7.69999980926514","7.80000019073486","7.80000019073486","7.90000009536743","7.69999980926514","","",
"Georgia","GEO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3999996185303","13.8000001907349","10.8000001907349","11.1999998092651","12.6000003814697","11.5","12.6000003814697","13.8000001907349","13.6000003814697","13.3000001907349","16.5","16.8999996185303","16.2999992370605","15.1000003814697","15","14.5600004196167","","",
"Ghana","GHA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.69999980926514","","","","","","","10.1000003814697","10.3999996185303","","","","","","3.59999990463257","","","","4.19999980926514","","","","","",
"Guinea","GIN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.09999990463257","","","","","","","","","","","","","","","1.62999999523163","1.62000000476837","1.72000002861023","1.72000002861023","","","",
"Gambia, The","GMB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","24.2000007629395","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","4","5.80000019073486","7.80000019073486","8.10000038146973","7.80000019073486","7.40000009536743","7.40000009536743","7.69999980926514","7.5","7","7.69999980926514","7.80000019073486","9","8.89999961853027","9.10000038146973","9.69999980926514","9.60000038146973","10.8000001907349","11.6999998092651","11.1000003814697","10.1999998092651","10.3000001907349","9.69999980926514","10.5","9.80000019073486","8.89999961853027","8.30000019073486","7.69999980926514","9.5","12.5","17.7000007629395","24.2000007629395","27.2999992370605","","",
"Grenada","GRD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8999996185303","","16.8999996185303","","15.1999998092651","","","10.1999998092651","","","","","","","","","","","","","","",
"Greenland","GRL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8999996185303","10.1000003814697","11.6000003814697","9","11","9.5","8.80000019073486","10.3000001907349","10.3999996185303","9.30000019073486","8.39999961853027","","","","","","","","","",
"Guatemala","GTM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","","2","","","","","","","","","","1.89999997615814","1.39999997615814","1.29999995231628","3.09999990463257","2.79999995231628","3.09999990463257","","1.79999995231628","2.5","","","3.70000004768372","4.09999990463257","2.90000009536743","2.97000002861023","","",
"Guam","GUM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","4.90000009536743","8.69999980926514","9.60000038146973","9.30000019073486","8.39999961853027","7.80000019073486","6.30000019073486","4.40000009536743","4.30000019073486","2.79999995231628","2.79999995231628","3.5","3.90000009536743","5.5","7.59999990463257","7.90000009536743","8.30000019073486","9.60000038146973","7.69999980926514","14.6000003814697","15.3000001907349","13.3000001907349","11.3999996185303","","7.69999980926514","7","7.40000009536743","8.30000019073486","","9.30000019073486","8.19999980926514","13.3000001907349","12.1999998092651","","","",
"Guyana","GUY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1000003814697","","","","","11.8999996185303","","","","","","","","","","11.8199996948242","","","","","","","","","","","","","",
"High income","HIC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.15650557202147","6.64284089440027","7.15432134103843","7.72308641632264","8.05309602974034","8.03437559300644","8.09792231469772","8.01224526372469","8.06225242414778","7.97803634907171","7.36979248542082","7.24581708882829","7.64153012304861","7.75221754859541","7.40403781722025","6.95839450451105","6.44420265425125","5.78720553423777","5.9905037977842","8.07662001775245","8.27290627041835","7.80037173575762","7.81290022747606","","","",
"Hong Kong SAR, China","HKG","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","3.70000004768372","3.5","3.59999990463257","4.40000009536743","3.79999995231628","3.20000004768372","2.79999995231628","1.70000004768372","1.39999997615814","1.10000002384186","1.29999995231628","1.79999995231628","2","2","1.89999997615814","3.20000004768372","2.79999995231628","2.20000004768372","4.59999990463257","6.19999980926514","4.90000009536743","5.09999990463257","7.30000019073486","7.90000009536743","6.69999980926514","5.59999990463257","4.80000019073486","4","3.59999990463257","5.19999980926514","4.30000019073486","3.40000009536743","3.29999995231628","3.39000010490417","","",
"Honduras","HND","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1000003814697","","","","4.80000019073486","4.69999980926514","3.20000004768372","","","3.20000004768372","4.40000009536743","3.29999995231628","4","3.90000009536743","","4.09999990463257","3.90000009536743","5.19999980926514","6","4.19999980926514","3.09999990463257","2.90000009536743","3.09999990463257","3.29999995231628","4.80000019073486","4.40000009536743","","3.91000008583069","","",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1000003814697","","","","","10","9.89999961853027","11","13.5","16.1000003814697","20.5","15.0526151657104","13.9237508773804","13.6639823913574","12.5978145599365","11.1295547485352","9.56720352172852","8.35988712310791","9.05110836029053","11.7770042419434","13.4431552886963","15.8311071395874","17.2511005401611","","",
"Haiti","HTI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","12.1999998092651","12.1999998092651","","","","","23.8999996185303","","12.6999998092651","","","","","","","","","7.19999980926514","","","","","","","","","","","","","","","","",
"Hungary","HUN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.89999961853027","12.1000003814697","10.8000001907349","10.1999998092651","9.89999961853027","8.69999980926514","7.80000019073486","7","6.40000009536743","5.69999980926514","5.80000019073486","5.90000009536743","6.09999990463257","7.19999980926514","7.5","7.40000009536743","7.80000019073486","10","11.1999998092651","10.8999996185303","10.8999996185303","10.1999998092651","","",
"Indonesia","IDN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","3","","","2.20000004768372","2.70000004768372","","2.79999995231628","2.79999995231628","","","2.79999995231628","","","","4.40000009536743","4.69999980926514","5.5","6.30000019073486","6.09999990463257","8.10000038146973","9.10000038146973","9.5","9.89999961853027","11.1999998092651","10.3000001907349","9.10000038146973","8.39999961853027","7.90000009536743","7.09999990463257","6.59999990463257","6.1399998664856","6.17000007629395","","",
"Isle of Man","IMN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.09999990463257","","","","","3.5","","","","","1.60000002384186","","","","","2.40000009536743","","","","","3.30999994277954","","","","",
"India","IND","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.70000004768372","2.20000004768372","2.09999990463257","2.59999990463257","3.59999990463257","","4.30000019073486","","","","","4.40000009536743","","","","","3.5","","3.59999990463257","","","",
"Not classified","INX","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","14.7639398574829","16.4476757049561","17.9226112365723","18.0256099700928","18.0667095184326","17.4360313415527","16.0967979431152","14.088677406311","15.7751951217651","15.030345916748","15.5870399475098","14.5698213577271","11.9834804534912","11.7174625396729","10.2029981613159","7.69867658615112","5.80371713638306","4.31773519515991","3.68342089653015","4.21542835235596","4.47814035415649","4.49072599411011","4.34239530563354","4.41461896896362","4.57078790664673","6.02365303039551","12.0080890655518","13.8541278839111","14.6246862411499","14.6717109680176","13.0443696975708","","",
"Iran, Islamic Rep.","IRN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1999998092651","","","","","11.1000003814697","","","","","9.10000038146973","","","","","","12.8000001907349","","10.3000001907349","12.1000003814697","","10.6000003814697","10.5","11.9099998474121","13.4799995422363","","","10.4399995803833","","",
"Iraq","IRQ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.1000003814697","26.7999992370605","18","17.5","","15.3000001907349","","","","","","","",
"Iceland","ISL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","4.30000019073486","5.30000019073486","5.30000019073486","4.90000009536743","3.70000004768372","3.90000009536743","2.70000004768372","2","2.29999995231628","2.29999995231628","3.29999995231628","3.40000009536743","3.09999990463257","2.59999990463257","3","2.29999995231628","3","7.19999980926514","7.59999990463257","7.09999990463257","6","5.40000009536743","","",
"Israel","ISR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","4.80000019073486","5.09999990463257","5","4.5","5.90000009536743","6.69999980926514","7.09999990463257","6.09999990463257","6.40000009536743","8.89999961853027","9.60000038146973","10.6000003814697","11.1999998092651","10","7.80000019073486","6.90000009536743","6.69999980926514","7.69999980926514","8.5","8.89999961853027","8.80000019073486","9.30000019073486","10.3000001907349","10.6999998092651","10.3999996185303","9","8.39999961853027","7.30000019073486","6.09999990463257","7.5","6.59999990463257","5.59999990463257","6.90000009536743","","","",
"Italy","ITA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","7.5","8.39999961853027","9","8.5700044631958","9.40939521789551","9.40654468536377","10.5544624328613","10.7224807739258","10.9744777679443","10.990611076355","9.7922887802124","10.1024541854858","9.32816028594971","10.2399225234985","11.0927600860596","11.6690082550049","11.8741044998169","11.9991188049316","12.1186542510986","11.689998626709","10.8417749404907","9.59508514404297","9.20745944976807","8.86566066741943","7.89487981796265","7.72375011444092","6.78548860549927","6.09045648574829","6.74160003662109","7.78893852233887","8.41806888580322","8.4059009552002","10.6995830535889","12.1905975341797","","",
"Jamaica","JAM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","27.2999992370605","25","26.7000007629395","26.3999996185303","25.6000003814697","25","23.7000007629395","21","18.8999996185303","16.7999992370605","15.6999998092651","15.6999998092651","15.3999996185303","16.2999992370605","15.3999996185303","16.2000007629395","16","16.5","15.5","15.6999998092651","15.5","15","14.3000001907349","11.6999998092651","11.3999996185303","10.8999996185303","9.60000038146973","9.39999961853027","10.6000003814697","11.3999996185303","12.3999996185303","12.6999998092651","13.6999998092651","","","",
"Jordan","JOR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","6.59999990463257","","","13.3000001907349","14.8000001907349","","","","","","19.7000007629395","","14.6000003814697","13.6999998092651","","","","13.6999998092651","15.8000001907349","16.2000007629395","15.3999996185303","12.3999996185303","","","13.1000003814697","12.6999998092651","12.8999996185303","12.5","12.8999996185303","12.1999998092651","","","",
"Japan","JPN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","2","2.29999995231628","2.29999995231628","2.70000004768372","2.70000004768372","2.59999990463257","2.79999995231628","2.90000009536743","2.5","2.20000004768372","2.09999990463257","2.09999990463257","2.20000004768372","2.5","2.90000009536743","3.20000004768372","3.40000009536743","3.40000009536743","4.09999990463257","4.69999980926514","4.80000019073486","5","5.40000009536743","5.19999980926514","4.69999980926514","4.40000009536743","4.09999990463257","3.90000009536743","4","5","5","4.5","4.30000019073486","","","",
"Kazakhstan","KAZ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5","11","13","13","13.1000003814697","13.5","12.8000001907349","10.3999996185303","9.30000019073486","8.80000019073486","8.39999961853027","8.10000038146973","7.80000019073486","7.30000019073486","6.59999990463257","6.59999990463257","5.80000019073486","5.40000009536743","5.30000019073486","5.21000003814697","","",
"Kenya","KEN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.80000019073486","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5","7.80000019073486","12.5","9.89999961853027","8.5","8.10000038146973","8.30000019073486","8.19999980926514","8.19999980926514","8.42000007629395","8.64000034332275","8.52999973297119","8.43000030517578","8.32999992370605","","",
"Cambodia","KHM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","2.5","1.70000004768372","","","","","","","1.70000004768372","0.100000001490116","0.400000005960464","0.200000002980232","0.200000002980232","0.300000011920929","","",
"Kiribati","KIR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.6499996185303","","","","","30.5799999237061","","","","","",
"St. Kitts and Nevis","KNA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.09999990463257","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","5.19999980926514","4.5","4.40000009536743","4.09999990463257","3.79999995231628","4","3.79999995231628","3.09999990463257","2.5","2.59999990463257","2.5","2.40000009536743","2.5","2.90000009536743","2.5","2.09999990463257","2","2.59999990463257","7","6.30000019073486","4.40000009536743","4","3.29999995231628","3.59999990463257","3.70000004768372","3.70000004768372","3.40000009536743","3.20000004768372","3.20000004768372","3.59999990463257","3.70000004768372","3.40000009536743","3.20000004768372","","","",
"Kosovo","KSV","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","55","49.7000007629395","39.7000007629395","41.4000015258789","44.9000015258789","46.2999992370605","47.5","45.4000015258789","","","30.8999996185303","","","",
"Kuwait","KWT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","1.10000002384186","","","","","1.89999997615814","","","","","0.800000011920929","0.699999988079071","0.699999988079071","0.699999988079071","0.699999988079071","0.699999988079071","0.699999988079071","0.800000011920929","0.800000011920929","1.10000002384186","1.29999995231628","1.70000004768372","2","1.29999995231628","1.5","1.79999995231628","1.60000002384186","1.79999995231628","3.59999990463257","","","","",
"Latin America & Caribbean (developing only)","LAC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.03676521589614","","6.61904334706097","6.34193498535403","","6.92458332102576","7.39647680729673","7.45927466407177","8.28692198723451","8.68024758632489","","8.12748094690275","8.28960961399359","8.51112779628608","7.81472039322283","7.7650830948187","6.98403491713759","6.71033646036628","6.34554942492605","7.4209734955707","","6.43197654485728","","","","",
"Lao PDR","LAO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.59999990463257","","","","","","","","","","1.39999997615814","","","","","","","","","","",
"Lebanon","LBN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5","","","","","","","7.90000009536743","","","9","","","","","","","","",
"Liberia","LBR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.59999990463257","","","3.70000004768372","","","","","",
"Libya","LBY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0300006866455","","","",
"St. Lucia","LCA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.80000019073486","","16.7999992370605","19","15.8999996185303","16.2999992370605","20.5","21.6000003814697","18.1000003814697","16.5","","14.6999998092651","22.2000007629395","21","18.7000007629395","16","14","15.6999998092651","18.1000003814697","20.6000003814697","18.8600006103516","19.0599994659424","22.2099990844727","","",
"Latin America & Caribbean (all income levels)","LCN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.55826868025845","","6.74974697085628","6.74262343664883","","7.99029297999928","8.43496867184877","8.2005577648169","8.75221692938382","9.39683296223649","","9.15103373753022","9.43547008642571","9.53264545167415","8.5520515331524","8.2049022291698","7.37566577752959","6.91800751350355","6.54835796134451","7.62793150977881","","6.63639076348591","","","","",
"Least developed countries: UN classification","LDC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","14.1000003814697","","","","","13.6999998092651","14.6999998092651","14.1999998092651","13.6999998092651","13","12.1999998092651","11.3000001907349","10.6000003814697","9.10000038146973","8.89999961853027","7.69999980926514","7.90000009536743","8.80000019073486","8.19999980926514","8.39999961853027","7.69999980926514","6.5","6","5.19999980926514","5.90000009536743","4.90000009536743","4.19999980926514","4","4.40999984741211","","",
"Lower middle income","LMC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.59793460021417","4.31035082156453","5.00341942441515","","5.44464452501934","","","","","6.09914667936941","","","","","5.91819725132834","","4.74030432456463","","","",
"Low & middle income","LMY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.09439276155856","4.15820806463754","3.9928969080218","4.44589826002177","4.75091028965907","","4.95039189473005","","","","","5.8062034917449","","","","","5.36243774965655","","","","","",
"Lesotho","LSO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","39.2999992370605","","27.2999992370605","","","","","","","","","25.2999992370605","","","","","24.4400005340576","","",
"Lithuania","LTU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3999996185303","17.1000003814697","15.6000003814697","14.1000003814697","13.7109746932983","13.3876323699951","15.9311285018921","16.8396129608154","13.0079660415649","12.874493598938","10.6843643188477","8.32458305358887","5.7804102897644","4.24997138977051","5.82586479187012","13.7850456237793","17.8141479492188","15.390435218811","13.3647556304932","11.769905090332","","",
